entity,name,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
participant,eid,string,global,,,,Participant Information,,,,,,,Participant ID,
participant,p20077,integer,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20077,,,,Number of diet questionnaires completed,
participant,p20078_i0,date,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20078,,,,When diet questionnaire completion requested | Instance 0,
participant,p104460_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104460,,,,Banana intake | Instance 2,Whole fruit
participant,p104460_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104460,,,,Banana intake | Instance 3,Whole fruit
participant,p104460_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104460,,,,Banana intake | Instance 4,Whole fruit
participant,p104470_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104470,,,,Berry intake | Instance 0,Handful
participant,p104470_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104470,,,,Berry intake | Instance 1,Handful
participant,p104470_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104470,,,,Berry intake | Instance 2,Handful
participant,p104470_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104470,,,,Berry intake | Instance 3,Handful
participant,p104470_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104470,,,,Berry intake | Instance 4,Handful
participant,p104480_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104480,,,,Cherry intake | Instance 0,Handful
participant,p104480_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104480,,,,Cherry intake | Instance 1,Handful
participant,p104480_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104480,,,,Cherry intake | Instance 2,Handful
participant,p104480_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104480,,,,Cherry intake | Instance 3,Handful
participant,p104480_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104480,,,,Cherry intake | Instance 4,Handful
participant,p104490_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104490,,,,Grapefruit intake | Instance 0,Serving/whole fruit
participant,p104490_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104490,,,,Grapefruit intake | Instance 1,Serving/whole fruit
participant,p104490_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104490,,,,Grapefruit intake | Instance 2,Serving/whole fruit
participant,p104490_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104490,,,,Grapefruit intake | Instance 3,Serving/whole fruit
participant,p104490_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104490,,,,Grapefruit intake | Instance 4,Serving/whole fruit
participant,p104500_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104500,,,,Grape intake | Instance 0,Handful
participant,p104500_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104500,,,,Grape intake | Instance 1,Handful
participant,p104500_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104500,,,,Grape intake | Instance 2,Handful
participant,p104500_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104500,,,,Grape intake | Instance 3,Handful
participant,p104500_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104500,,,,Grape intake | Instance 4,Handful
participant,p104510_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104510,,,,Mango intake | Instance 0,Serving
participant,p104510_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104510,,,,Mango intake | Instance 1,Serving
participant,p104510_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104510,,,,Mango intake | Instance 2,Serving
participant,p104510_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104510,,,,Mango intake | Instance 3,Serving
participant,p104510_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104510,,,,Mango intake | Instance 4,Serving
participant,p104520_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104520,,,,Melon intake | Instance 0,Serving
participant,p104520_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104520,,,,Melon intake | Instance 1,Serving
participant,p104520_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104520,,,,Melon intake | Instance 2,Serving
participant,p104520_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104520,,,,Melon intake | Instance 3,Serving
participant,p104520_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104520,,,,Melon intake | Instance 4,Serving
participant,p104530_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104530,,,,Orange intake | Instance 0,Whole fruit
participant,p104530_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104530,,,,Orange intake | Instance 1,Whole fruit
participant,p104530_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104530,,,,Orange intake | Instance 2,Whole fruit
participant,p104530_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104530,,,,Orange intake | Instance 3,Whole fruit
participant,p104530_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104530,,,,Orange intake | Instance 4,Whole fruit
participant,p104540_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104540,,,,Satsuma intake | Instance 0,Serving/whole fruit
participant,p104540_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104540,,,,Satsuma intake | Instance 1,Serving/whole fruit
participant,p104540_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104540,,,,Satsuma intake | Instance 2,Serving/whole fruit
participant,p104540_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104540,,,,Satsuma intake | Instance 3,Serving/whole fruit
participant,p104540_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104540,,,,Satsuma intake | Instance 4,Serving/whole fruit
participant,p104550_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104550,,,,Peach/nectarine intake | Instance 0,Serving/whole fruit
participant,p104550_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104550,,,,Peach/nectarine intake | Instance 1,Serving/whole fruit
participant,p104550_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104550,,,,Peach/nectarine intake | Instance 2,Serving/whole fruit
participant,p104550_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104550,,,,Peach/nectarine intake | Instance 3,Serving/whole fruit
participant,p104550_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104550,,,,Peach/nectarine intake | Instance 4,Serving/whole fruit
participant,p104560_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104560,,,,Pear intake | Instance 0,Serving/whole fruit
participant,p104560_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104560,,,,Pear intake | Instance 1,Serving/whole fruit
participant,p104560_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104560,,,,Pear intake | Instance 2,Serving/whole fruit
participant,p104560_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104560,,,,Pear intake | Instance 3,Serving/whole fruit
participant,p104560_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104560,,,,Pear intake | Instance 4,Serving/whole fruit
participant,p104570_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104570,,,,Pineapple intake | Instance 0,Serving
participant,p104570_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104570,,,,Pineapple intake | Instance 1,Serving
participant,p104570_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104570,,,,Pineapple intake | Instance 2,Serving
participant,p104570_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104570,,,,Pineapple intake | Instance 3,Serving
participant,p104570_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104570,,,,Pineapple intake | Instance 4,Serving
participant,p104580_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104580,,,,Plum intake | Instance 0,Whole fruit
participant,p104580_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104580,,,,Plum intake | Instance 1,Whole fruit
participant,p104580_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104580,,,,Plum intake | Instance 2,Whole fruit
participant,p104580_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104580,,,,Plum intake | Instance 3,Whole fruit
participant,p104580_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104580,,,,Plum intake | Instance 4,Whole fruit
participant,p104590_i0,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104590,,,,Other fruit intake | Instance 0,Serving/whole fruit
participant,p104590_i1,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104590,,,,Other fruit intake | Instance 1,Serving/whole fruit
participant,p104590_i2,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104590,,,,Other fruit intake | Instance 2,Serving/whole fruit
participant,p104590_i3,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104590,,,,Other fruit intake | Instance 3,Serving/whole fruit
participant,p104590_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104590,,,,Other fruit intake | Instance 4,Serving/whole fruit
participant,p104660_i0,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Spreads/sauces/cooking oils yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104660,,,,Added salt to food | Instance 0,
participant,p104660_i1,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Spreads/sauces/cooking oils yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104660,,,,Added salt to food | Instance 1,
participant,p104660_i2,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Spreads/sauces/cooking oils yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104660,,,,Added salt to food | Instance 2,
participant,p104660_i3,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Spreads/sauces/cooking oils yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104660,,,,Added salt to food | Instance 3,
participant,p104660_i4,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Spreads/sauces/cooking oils yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104660,,,,Added salt to food | Instance 4,
participant,p104670_i0,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104670,,,,Vitamin supplement user | Instance 0,
participant,p104670_i1,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104670,,,,Vitamin supplement user | Instance 1,
participant,p104670_i2,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104670,,,,Vitamin supplement user | Instance 2,
participant,p104670_i3,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104670,,,,Vitamin supplement user | Instance 3,
participant,p104670_i4,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104670,,,,Vitamin supplement user | Instance 4,
participant,p104900_i0,integer,,data_coding_100011,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104900,,,,Time spent doing vigorous physical activity | Instance 0,
participant,p104900_i1,integer,,data_coding_100011,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104900,,,,Time spent doing vigorous physical activity | Instance 1,
participant,p104900_i2,integer,,data_coding_100011,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104900,,,,Time spent doing vigorous physical activity | Instance 2,
participant,p104900_i3,integer,,data_coding_100011,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104900,,,,Time spent doing vigorous physical activity | Instance 3,
participant,p104900_i4,integer,,data_coding_100011,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104900,,,,Time spent doing vigorous physical activity | Instance 4,
participant,p104910_i0,integer,,data_coding_100011,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104910,,,,Time spent doing moderate physical activity | Instance 0,
participant,p104910_i1,integer,,data_coding_100011,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104910,,,,Time spent doing moderate physical activity | Instance 1,
participant,p104910_i2,integer,,data_coding_100011,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104910,,,,Time spent doing moderate physical activity | Instance 2,
participant,p104910_i3,integer,,data_coding_100011,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104910,,,,Time spent doing moderate physical activity | Instance 3,
participant,p104910_i4,integer,,data_coding_100011,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104910,,,,Time spent doing moderate physical activity | Instance 4,
participant,p104920_i0,integer,,data_coding_100012,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104920,,,,Time spent doing light physical activity | Instance 0,
participant,p104920_i1,integer,,data_coding_100012,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104920,,,,Time spent doing light physical activity | Instance 1,
participant,p104920_i2,integer,,data_coding_100012,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104920,,,,Time spent doing light physical activity | Instance 2,
participant,p104920_i3,integer,,data_coding_100012,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104920,,,,Time spent doing light physical activity | Instance 3,
participant,p104920_i4,integer,,data_coding_100012,,,Online follow-up > Diet by 24-hour recall > Physical activity yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104920,,,,Time spent doing light physical activity | Instance 4,
participant,p105010_i0,datetime,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=105010,,,,When diet questionnaire completed | Instance 0,
participant,p105010_i1,datetime,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=105010,,,,When diet questionnaire completed | Instance 1,
participant,p105010_i2,datetime,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=105010,,,,When diet questionnaire completed | Instance 2,
participant,p105010_i3,datetime,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=105010,,,,When diet questionnaire completed | Instance 3,
participant,p105010_i4,datetime,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=105010,,,,When diet questionnaire completed | Instance 4,
participant,p105030_i0,datetime,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=105030,,,,When diet questionnaire started | Instance 0,
participant,p105030_i1,datetime,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=105030,,,,When diet questionnaire started | Instance 1,
participant,p105030_i2,datetime,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=105030,,,,When diet questionnaire started | Instance 2,
participant,p105030_i3,datetime,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=105030,,,,When diet questionnaire started | Instance 3,
participant,p105030_i4,datetime,,,,,Online follow-up > Diet by 24-hour recall > Diet questionnaire performance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=105030,,,,When diet questionnaire started | Instance 4,
participant,p110001_i1,integer,,data_coding_100693,,,Online follow-up > Diet by 24-hour recall,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=110001,,,,"Invitation to complete online 24-hour recall dietary questionnaire, acceptance | Instance 1",
participant,p110001_i2,integer,,data_coding_100693,,,Online follow-up > Diet by 24-hour recall,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=110001,,,,"Invitation to complete online 24-hour recall dietary questionnaire, acceptance | Instance 2",
participant,p110001_i3,integer,,data_coding_100693,,,Online follow-up > Diet by 24-hour recall,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=110001,,,,"Invitation to complete online 24-hour recall dietary questionnaire, acceptance | Instance 3",
participant,p110001_i4,integer,,data_coding_100693,,,Online follow-up > Diet by 24-hour recall,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=110001,,,,"Invitation to complete online 24-hour recall dietary questionnaire, acceptance | Instance 4",
participant,p110002_i1,date,,,,,Online follow-up > Diet by 24-hour recall,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=110002,,,,"Invitation to complete online 24-hour recall dietary questionnaire, date sent | Instance 1",
participant,p110002_i2,date,,,,,Online follow-up > Diet by 24-hour recall,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=110002,,,,"Invitation to complete online 24-hour recall dietary questionnaire, date sent | Instance 2",
participant,p110002_i3,date,,,,,Online follow-up > Diet by 24-hour recall,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=110002,,,,"Invitation to complete online 24-hour recall dietary questionnaire, date sent | Instance 3",
participant,p110002_i4,date,,,,,Online follow-up > Diet by 24-hour recall,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=110002,,,,"Invitation to complete online 24-hour recall dietary questionnaire, date sent | Instance 4",
participant,p120000,integer,,data_coding_502,,,Online follow-up > Experience of pain,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=120000,,,,"Ever had osteoarthritis affecting one or more joints (e.g. hip, knee, shoulder)",
participant,p120001,integer,,data_coding_502,,,Online follow-up > Experience of pain,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=120001,,,,Ever had rheumatoid arthritis affecting one or more joints,
participant,p120002,integer,,data_coding_502,,,Online follow-up > Experience of pain,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=120002,,,,Ever had cancer pain,
participant,p120003,integer,,data_coding_502,,,Online follow-up > Experience of pain,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=120003,,,,Ever had carpal tunnel syndrome,
participant,p120004,integer,,data_coding_502,,,Online follow-up > Experience of pain,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=120004,,,,Ever had complex regional pain syndrome (also known as CRPS),
participant,p120005,integer,,data_coding_502,,,Online follow-up > Experience of pain,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=120005,,,,Ever had chronic post-surgical pain,
participant,p120006,integer,,data_coding_3017,,,Online follow-up > Experience of pain,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=120006,,,,Year surgery was performed leading to chronic post-surgical pain,years
participant,p120007,integer,,data_coding_502,,,Online follow-up > Experience of pain,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=120007,,,,Ever had diabetes (Type I or Type II),
participant,p120008,integer,,data_coding_502,,,Online follow-up > Experience of pain,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=120008,,,,Ever had any cause of nerve damage/neuropathy other than diabetic neuropathy,
